movieId,title,genres,year,genre_list,poster_url,overview,tmdb_release_date,metadata_source
220720,The Saplings (1972),Comedy,1972.0,['Comedy'],,,,movielens
220722,The Surrogacy Trap (2013),Drama|Thriller,2013.0,"['Drama', 'Thriller']",,,,movielens
220724,Rogue (2020),Action,2020.0,['Action'],,,,movielens
220728,Doce hombres sin piedad (1973),Drama,1973.0,['Drama'],,,,movielens
220746,The Spooky Tale of Captain Underpants Hack-a-ween (2019),Animation|Children|Comedy,2019.0,"['Animation', 'Children', 'Comedy']",,,,movielens
220748,Come Play with Me (1977),Comedy,1977.0,['Comedy'],,,,movielens
220754,Alive (2018),Horror|Thriller,2018.0,"['Horror', 'Thriller']",,,,movielens
220762,Charlie Charlie (2016),Horror,2016.0,['Horror'],,,,movielens
220766,José Martí: el ojo del canario (2010),(no genres listed),2010.0,[],,,,movielens
220768,I Don't Know What Your Eyes Have Done to Me (2003),Documentary,2003.0,['Documentary'],,,,movielens
220770,The Animal's Wife (2016),Drama,2016.0,['Drama'],,,,movielens
220772,It All Started at the End (2015),Documentary,2015.0,['Documentary'],,,,movielens
220774,Guilty Men (2016),Drama|Thriller|Western,2016.0,"['Drama', 'Thriller', 'Western']",,,,movielens
220776,International Khiladi (1999),Action|Crime|Drama|Romance|Thriller,1999.0,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",,,,movielens
220780,I Dutifully Report (1958),Comedy|War,1958.0,"['Comedy', 'War']",,,,movielens
220784,Life's Speed Bump (2006),Comedy|Drama,2006.0,"['Comedy', 'Drama']",,,,movielens
220786,Evelyn (2019),Documentary,2019.0,['Documentary'],,,,movielens
220788,Three Days of Rain (2002),Drama,2002.0,['Drama'],,,,movielens
220790,Tomiris (2019),Drama,2019.0,['Drama'],,,,movielens
220792,Project Power (2020),Action|Crime|Sci-Fi,2020.0,"['Action', 'Crime', 'Sci-Fi']",,,,movielens
220794,My Little Monster (2018),Comedy|Drama|Romance,2018.0,"['Comedy', 'Drama', 'Romance']",,,,movielens
220796,The Night Caller (1998),Horror|Thriller,1998.0,"['Horror', 'Thriller']",,,,movielens
220800,Lake of Death (2019),Drama|Horror,2019.0,"['Drama', 'Horror']",,,,movielens
220802,The Secret Policeman's Ball (2012),Comedy,2012.0,['Comedy'],,,,movielens
220804,Venus (1990),(no genres listed),1990.0,[],,,,movielens
220806,Cookies (1975),Comedy|Drama|Romance,1975.0,"['Comedy', 'Drama', 'Romance']",,,,movielens
220808,As the Moon (1977),Comedy|Drama,1977.0,"['Comedy', 'Drama']",,,,movielens
220810,"Augustin, King of Kung-Fu (1999)",Comedy,1999.0,['Comedy'],,,,movielens
220812,New Tokyo Decadence The Slave (2007),Drama,2007.0,['Drama'],,,,movielens
220814,The Zoo (1967),Adventure|Crime|Drama,1967.0,"['Adventure', 'Crime', 'Drama']",,,,movielens
220818,Offering to the Storm (2020),Crime|Thriller,2020.0,"['Crime', 'Thriller']",,,,movielens
220820,Jean of the Joneses (2016),Comedy|Romance,2016.0,"['Comedy', 'Romance']",,,,movielens
220824,It Was You Charlie (2013),Comedy|Drama,2013.0,"['Comedy', 'Drama']",,,,movielens
220826,Inmate #1: The Rise of Danny Trejo (2019),Documentary,2019.0,['Documentary'],,,,movielens
220836,Gorosthane Sabdhan (2010),Mystery,2010.0,['Mystery'],,,,movielens
220844,Deadly Mile High Club (2020),Thriller,2020.0,['Thriller'],,,,movielens
220846,Schemers (2020),Comedy|Crime|Drama,2020.0,"['Comedy', 'Crime', 'Drama']",,,,movielens
220848,The Last Sentinel (2007),Action|Sci-Fi|Thriller,2007.0,"['Action', 'Sci-Fi', 'Thriller']",,,,movielens
220850,Target Number One (2020),Crime|Thriller,2020.0,"['Crime', 'Thriller']",,,,movielens
220852,Battledogs (2013),Action|Horror|Sci-Fi,2013.0,"['Action', 'Horror', 'Sci-Fi']",,,,movielens
220854,The Kissing Booth 2 (2020),Comedy|Romance,2020.0,"['Comedy', 'Romance']",,,,movielens
220856,Things (1989),Horror,1989.0,['Horror'],,,,movielens
220858,Signal 30 (1959),Documentary,1959.0,['Documentary'],,,,movielens
220862,Letter from the Mountain (2002),(no genres listed),2002.0,[],,,,movielens
220864,Bittersweet Waters (2019),(no genres listed),2019.0,[],,,,movielens
220866,I Dreamt Under the Water (2008),Drama|Romance,2008.0,"['Drama', 'Romance']",,,,movielens
220868,The Lost Coast (2008),Drama,2008.0,['Drama'],,,,movielens
220870,The Art of Being Straight (2009),Comedy|Drama|Romance,2009.0,"['Comedy', 'Drama', 'Romance']",,,,movielens
220872,Area X (2007),Drama,2007.0,['Drama'],,,,movielens
220874,Shut Up and Kiss Me (2010),Comedy|Romance,2010.0,"['Comedy', 'Romance']",,,,movielens
220876,The Love Patient (2011),Comedy|Drama|Romance,2011.0,"['Comedy', 'Drama', 'Romance']",,,,movielens
220878,Hold Your Peace (2011),Comedy|Romance,2011.0,"['Comedy', 'Romance']",,,,movielens
220880,A Wedding Most Strange (2011),(no genres listed),2011.0,[],,,,movielens
220882,Capital Games (2013),Romance,2013.0,['Romance'],,,,movielens
220884,Prep School (2016),Drama,2016.0,['Drama'],,,,movielens
220886,Rosie (2013),Drama,2013.0,['Drama'],,,,movielens
220888,Beautiful Something (2015),(no genres listed),2015.0,[],,,,movielens
220890,Jayson Bend: Queen and Country (2015),Action|Comedy,2015.0,"['Action', 'Comedy']",,,,movielens
220892,Like You Mean It (2015),Drama,2015.0,['Drama'],,,,movielens
220894,Blue Citrus Hearts (2003),Drama|Romance,2003.0,"['Drama', 'Romance']",,,,movielens
220896,Chasing Pavement (2015),Drama,2015.0,['Drama'],,,,movielens
220898,Macho (2016),Comedy,2016.0,['Comedy'],,,,movielens
220900,Body Electric (2017),Drama,2017.0,['Drama'],,,,movielens
220902,Half Brother (2018),Drama,2018.0,['Drama'],,,,movielens
220904,Sunburn (2018),Romance,2018.0,['Romance'],,,,movielens
220906,More Than Only (2017),Drama,2017.0,['Drama'],,,,movielens
220908,Berlin Drifters (2017),(no genres listed),2017.0,[],,,,movielens
220910,You Should Meet My Son! 2 (2018),Comedy,2018.0,['Comedy'],,,,movielens
220912,Love Blooms (2019),Drama|Romance,2019.0,"['Drama', 'Romance']",,,,movielens
220914,Steam Room Stories: The Movie (2019),Comedy|Romance,2019.0,"['Comedy', 'Romance']",,,,movielens
220916,Doña Herlinda and Her Son (1985),Comedy|Romance,1985.0,"['Comedy', 'Romance']",,,,movielens
220918,Always Say Yes (2019),Romance,2019.0,['Romance'],,,,movielens
220920,Amulet (2020),Horror,2020.0,['Horror'],,,,movielens
220922,The Rental (2020),Horror|Thriller,2020.0,"['Horror', 'Thriller']",,,,movielens
220924,Junkyard Dog (2009),Horror|Thriller,2009.0,"['Horror', 'Thriller']",,,,movielens
220928,The Curse of the Aztec Mummy (1957),Horror,1957.0,['Horror'],,,,movielens
220930,Suk Suk (2020),Drama,2020.0,['Drama'],,,,movielens
220932,Animal Crackers (2018),Adventure|Animation|Comedy,2018.0,"['Adventure', 'Animation', 'Comedy']",,,,movielens
220934,Planet of the Sharks (2016),Action|Horror|Sci-Fi,2016.0,"['Action', 'Horror', 'Sci-Fi']",,,,movielens
220936,The Child Remains (2017),Horror|Mystery|Thriller,2017.0,"['Horror', 'Mystery', 'Thriller']",,,,movielens
220938,We Are Columbine (2019),Documentary,2019.0,['Documentary'],,,,movielens
220948,Lover of the Last Empress (1995),Drama,1995.0,['Drama'],,,,movielens
220950,Jasper Mall (2020),Documentary,2020.0,['Documentary'],,,,movielens
220952,Two Undercover Angels (1969),Comedy,1969.0,['Comedy'],,,,movielens
220956,Adú (2020),Drama,2020.0,['Drama'],,,,movielens
220960,Architecture of Infinity (2019),Documentary,2019.0,['Documentary'],,,,movielens
220964,BET Awards (2020),(no genres listed),2020.0,[],,,,movielens
220966,Ask No Questions (2020),Documentary,2020.0,['Documentary'],,,,movielens
220982,Joseph Kilian (1963),Drama,1963.0,['Drama'],,,,movielens
220984,"Yvonne Orji: Momma, I Made It! (2020)",Comedy,2020.0,['Comedy'],,,,movielens
220986,Intruder (2020),Mystery|Thriller,2020.0,"['Mystery', 'Thriller']",,,,movielens
220988,Bañeros II: La playa loca (1989),Comedy,1989.0,['Comedy'],,,,movielens
220990,Papá es un ídolo (2000),Children|Comedy|Drama|Romance,2000.0,"['Children', 'Comedy', 'Drama', 'Romance']",,,,movielens
220992,Los Extermineitors (1989),Action|Comedy,1989.0,"['Action', 'Comedy']",,,,movielens
220994,Dad must be crazy! (2005),Comedy,2005.0,['Comedy'],,,,movielens
220996,El Revenge (2017),Comedy,2017.0,['Comedy'],,,,movielens
220998,Body of Deceit (2017),Thriller,2017.0,['Thriller'],,,,movielens
221000,Inside Game (2019),Drama,2019.0,['Drama'],,,,movielens
221002,Holly Star (2018),Comedy,2018.0,['Comedy'],,,,movielens
221012,Advertising Rules! (2001),Comedy,2001.0,['Comedy'],,,,movielens
221014,"Fire in the Heartland: Kent State, May 4, and Student Protest in America",(no genres listed),,[],,,,movielens
221016,The Booksellers (2020),Documentary,2020.0,['Documentary'],,,,movielens
221018,The Sea (2013),Drama,2013.0,['Drama'],,,,movielens
221020,The Marriage (2017),Drama|Romance,2017.0,"['Drama', 'Romance']",,,,movielens
221022,Fresh Meat (2012),Comedy|Horror,2012.0,"['Comedy', 'Horror']",,,,movielens
221024,Dead Voices (2020),Horror|Mystery|Thriller,2020.0,"['Horror', 'Mystery', 'Thriller']",,,,movielens
221026,Hollow Point (2019),Action,2019.0,['Action'],,,,movielens
221028,Agent Trouble (1987),Thriller,1987.0,['Thriller'],,,,movielens
221030,Secret Agents (2004),Action|Crime|Thriller,2004.0,"['Action', 'Crime', 'Thriller']",,,,movielens
221032,Agnes and His Brothers (2004),Drama,2004.0,['Drama'],,,,movielens
221042,8 Days: To the Moon and Back (2019),Documentary,2019.0,['Documentary'],,,,movielens
221044,The Larva Island Movie (2020),Animation|Children,2020.0,"['Animation', 'Children']",,,,movielens
221046,Cleanin' Up the Town: Remembering Ghostbusters (2020),Documentary,2020.0,['Documentary'],,,,movielens
221048,The Emigrant (1994),Drama,1994.0,['Drama'],,,,movielens
221050,Albert Fish: In Sin He Found Salvation (2007),Crime|Documentary,2007.0,"['Crime', 'Documentary']",,,,movielens
221052,Russian Lolita (2007),Romance,2007.0,['Romance'],,,,movielens
221054,Your Name is Justine (2005),Thriller,2005.0,['Thriller'],,,,movielens
221056,Wife to Be Sacrificed (1974),Drama|Romance,1974.0,"['Drama', 'Romance']",,,,movielens
221058,The Mire (1978),Drama|War,1978.0,"['Drama', 'War']",,,,movielens
221060,Clear Skies (1961),Drama|Romance|War,1961.0,"['Drama', 'Romance', 'War']",,,,movielens
221062,There Was an Old Couple (1965),Drama,1965.0,['Drama'],,,,movielens
221064,Life Is Beautiful (1979),Crime|Drama|Thriller,1979.0,"['Crime', 'Drama', 'Thriller']",,,,movielens
221066,Chernobyl: Zone of Exclusion (2019),Sci-Fi|Thriller,2019.0,"['Sci-Fi', 'Thriller']",,,,movielens
221068,Brawler (2011),Drama,2011.0,['Drama'],,,,movielens
221070,Days of the Whale (2019),Drama,2019.0,['Drama'],,,,movielens
221072,Kase-san and Morning Glories (2018),Animation|Romance,2018.0,"['Animation', 'Romance']",,,,movielens
221076,A Time for Burning (1967),Documentary,1967.0,['Documentary'],,,,movielens
221078,Alexander the Last (2009),Drama|Romance,2009.0,"['Drama', 'Romance']",,,,movielens
221082,Drifting Flowers (2008),Drama|Romance,2008.0,"['Drama', 'Romance']",,,,movielens
221084,The Siege at Ruby Ridge (1996),Drama,1996.0,['Drama'],,,,movielens
221086,The Atlantis Conspiracy,(no genres listed),,[],,,,movielens
221088,G-Loc (2020),(no genres listed),2020.0,[],,,,movielens
221090,Hard Kill (2020),Action|Thriller,2020.0,"['Action', 'Thriller']",,,,movielens
221106,Thicker than Water (2018),Comedy|Drama,2018.0,"['Comedy', 'Drama']",,,,movielens
221110,Rudeboy: The Story of Trojan Records (2018),Documentary,2018.0,['Documentary'],,,,movielens
221112,Shark Divers (2011),(no genres listed),2011.0,[],,,,movielens
221120,Silhouette (2019),Drama|Horror|Thriller,2019.0,"['Drama', 'Horror', 'Thriller']",,,,movielens
221122,One Man and His Shoes (2020),(no genres listed),2020.0,[],,,,movielens
221124,Maria (2019),Action|Crime,2019.0,"['Action', 'Crime']",,,,movielens
221126,Time Out (2018),Comedy|Drama,2018.0,"['Comedy', 'Drama']",,,,movielens
221128,Tall Tales (2019),Drama|Romance|Thriller|War,2019.0,"['Drama', 'Romance', 'Thriller', 'War']",,,,movielens
221130,Double World (2019),Action|Adventure,2019.0,"['Action', 'Adventure']",,,,movielens
221132,My Grandmother Fanny Kaplan (2016),Drama,2016.0,['Drama'],,,,movielens
221138,Westender (2004),Action|Fantasy|Sci-Fi,2004.0,"['Action', 'Fantasy', 'Sci-Fi']",,,,movielens
221142,Twenty Minutes of Love (1914),Comedy,1914.0,['Comedy'],,,,movielens
221144,September (2017),Drama,2017.0,['Drama'],,,,movielens
221146,Undertow (2018),Drama|Thriller,2018.0,"['Drama', 'Thriller']",,,,movielens
221148,Footprints (1961),Drama,1961.0,['Drama'],,,,movielens
221152,Browse (2020),Horror|Thriller,2020.0,"['Horror', 'Thriller']",,,,movielens
221154,Boomtown (2017),Drama,2017.0,['Drama'],,,,movielens
221158,Jack Whitehall: I'm Only Joking (2020),Comedy,2020.0,['Comedy'],,,,movielens
221160,Spree (2020),(no genres listed),2020.0,[],,,,movielens
221162,Naked Singularity,Comedy|Crime|Drama,,"['Comedy', 'Crime', 'Drama']",,,,movielens
221164,Ghosts of War (2020),Fantasy|Horror|Thriller|War,2020.0,"['Fantasy', 'Horror', 'Thriller', 'War']",,,,movielens
221166,Tiger Cruise (2005),Children|Drama,2005.0,"['Children', 'Drama']",,,,movielens
221168,Tiny Christmas (2017),Adventure|Children|Comedy,2017.0,"['Adventure', 'Children', 'Comedy']",,,,movielens
221170,Booky's Crush (2009),Children|Drama,2009.0,"['Children', 'Drama']",,,,movielens
221172,Booky & the Secret Santa (2007),Children|Drama,2007.0,"['Children', 'Drama']",,,,movielens
221174,As Young as You Feel (1951),Comedy,1951.0,['Comedy'],,,,movielens
221176,Voces (2020),(no genres listed),2020.0,[],,,,movielens
221178,Tijuana Bible (2020),Drama,2020.0,['Drama'],,,,movielens
221180,The Wobblies (1979),Documentary,1979.0,['Documentary'],,,,movielens
221182,Love Stoppage Time (2019),Drama|Romance|Sci-Fi,2019.0,"['Drama', 'Romance', 'Sci-Fi']",,,,movielens
221184,Fireball 500 (1966),Action|Comedy|Drama,1966.0,"['Action', 'Comedy', 'Drama']",,,,movielens
221186,Le Secret (1974),Drama|Mystery|Thriller,1974.0,"['Drama', 'Mystery', 'Thriller']",,,,movielens
221188,Chhutir Ghonta (1990),Drama,1990.0,['Drama'],,,,movielens
221192,Savage Youth (2018),Crime|Drama,2018.0,"['Crime', 'Drama']",,,,movielens
221196,The Speed Cubers (2020),Documentary,2020.0,['Documentary'],,,,movielens
221198,Goodbye Soviet Union (2020),Comedy|Drama,2020.0,"['Comedy', 'Drama']",,,,movielens
221200,Shark School (2019),(no genres listed),2019.0,[],,,,movielens
221204,The Academy of Magic (2020),Animation|Children|Fantasy,2020.0,"['Animation', 'Children', 'Fantasy']",,,,movielens
221208,Choke (2020),Horror|Thriller,2020.0,"['Horror', 'Thriller']",,,,movielens
221210,Vic the Viking and the Magic Sword (2019),Adventure|Animation,2019.0,"['Adventure', 'Animation']",,,,movielens
221218,My World Dies Screaming (1958),Horror,1958.0,['Horror'],,,,movielens
221220,Cousins (2009),Action|Thriller,2009.0,"['Action', 'Thriller']",,,,movielens
221222,Revenge of the Pontianak (2019),Horror|Romance,2019.0,"['Horror', 'Romance']",,,,movielens
221232,The Grizzlies (2020),Drama,2020.0,['Drama'],,,,movielens
221234,Black Is King (2020),(no genres listed),2020.0,[],,,,movielens
221236,One World: Together at Home (2020),(no genres listed),2020.0,[],,,,movielens
221242,Valley of the Gods (2019),Drama,2019.0,['Drama'],,,,movielens
221244,Kajillionaire (2020),Crime|Drama,2020.0,"['Crime', 'Drama']",,,,movielens
221246,An American Pickle (2020),Comedy,2020.0,['Comedy'],,,,movielens
221248,The Way Home (1981),Drama,1981.0,['Drama'],,,,movielens
221250,To the Ends of the Earth (2019),Drama,2019.0,['Drama'],,,,movielens
221252,Abrakadabra (2018),Horror|Mystery|Thriller,2018.0,"['Horror', 'Mystery', 'Thriller']",,,,movielens
221254,Law with Two Phases (1984),Crime,1984.0,['Crime'],,,,movielens
221256,Lupin the 3rd: The First (2019),Action|Adventure|Animation,2019.0,"['Action', 'Adventure', 'Animation']",,,,movielens
221258,Listen to the Universe (2019),(no genres listed),2019.0,[],,,,movielens
221260,Free Country (2020),Drama|Thriller,2020.0,"['Drama', 'Thriller']",,,,movielens
221262,Hiroshima (1953),Drama,1953.0,['Drama'],,,,movielens
221264,Necktie Youth (2015),(no genres listed),2015.0,[],,,,movielens
221270,Foster's Home for Imaginary Friends: Destination Imagination,(no genres listed),,[],,,,movielens
221272,Black Magic for White Boys (2019),(no genres listed),2019.0,[],,,,movielens
221276,Apache Gold (1963),Adventure|Western,1963.0,"['Adventure', 'Western']",,,,movielens
221280,Skin of Roses (1978),Drama,1978.0,['Drama'],,,,movielens
221282,A Girl Missing (2019),Drama,2019.0,['Drama'],,,,movielens
221286,Nowhere Alaska (2020),(no genres listed),2020.0,[],,,,movielens
221290,Millennial Killer (2020),Horror,2020.0,['Horror'],,,,movielens
221294,Chronicle of Amorous Accidents (1986),Drama,1986.0,['Drama'],,,,movielens
221296,Last and First Men (2020),Documentary,2020.0,['Documentary'],,,,movielens
221302,Divine (2020),Comedy|Romance,2020.0,"['Comedy', 'Romance']",,,,movielens
221310,#AnneFrank. Parallel Stories (2019),Documentary,2019.0,['Documentary'],,,,movielens
221314,El ataúd de cristal (2016),Thriller,2016.0,['Thriller'],,,,movielens
221318,Amityville Island (2020),Horror,2020.0,['Horror'],,,,movielens
221322,Death of a Vlogger (2019),Drama|Horror|Mystery,2019.0,"['Drama', 'Horror', 'Mystery']",,,,movielens
221324,Double Platinum (1999),Drama,1999.0,['Drama'],,,,movielens
221326,Top Cat Begins (2015),Animation|Children|Comedy,2015.0,"['Animation', 'Children', 'Comedy']",,,,movielens
221334,Bavaria - A magical journey (2012),Documentary,2012.0,['Documentary'],,,,movielens
221342,Soldier Millions (2018),Drama|War,2018.0,"['Drama', 'War']",,,,movielens
221350,The Touch (2005),Drama,2005.0,['Drama'],,,,movielens
221380,Campus Confidential (2005),Children|Comedy,2005.0,"['Children', 'Comedy']",,,,movielens
221382,Bill Bailey: Limboland (2018),Comedy,2018.0,['Comedy'],,,,movielens
221388,Mother (2019),Drama|Thriller,2019.0,"['Drama', 'Thriller']",,,,movielens
221390,Summerland (2020),Drama|War,2020.0,"['Drama', 'War']",,,,movielens
221392,The Jazz Ambassadors (2018),Documentary,2018.0,['Documentary'],,,,movielens
221394,Dear Mr. Wonderful (1982),Comedy|Crime|Drama,1982.0,"['Comedy', 'Crime', 'Drama']",,,,movielens
221396,Host (2020),Horror,2020.0,['Horror'],,,,movielens
221398,Never Die Young (2014),(no genres listed),2014.0,[],,,,movielens
221400,Mejor que Nunca (2009),Drama,2009.0,['Drama'],,,,movielens
221406,Mighty Oak (2020),Comedy|Drama,2020.0,"['Comedy', 'Drama']",,,,movielens
221426,Fanney Khan (2018),Comedy|Drama,2018.0,"['Comedy', 'Drama']",,,,movielens
221430,Nico the Unicorn (1998),Adventure|Children|Fantasy,1998.0,"['Adventure', 'Children', 'Fantasy']",,,,movielens
221432,The Fantastic Adventures of Unico (1981),Animation|Children|Fantasy,1981.0,"['Animation', 'Children', 'Fantasy']",,,,movielens
221434,The First Easter Rabbit (1976),Animation|Children,1976.0,"['Animation', 'Children']",,,,movielens
221444,The Curious (1986),Children|Comedy|Drama|Romance,1986.0,"['Children', 'Comedy', 'Drama', 'Romance']",,,,movielens
221446,Suzi Q (2019),Documentary,2019.0,['Documentary'],,,,movielens
221448,Crashing the Water Barrier (1956),Documentary,1956.0,['Documentary'],,,,movielens
221450,Dragons: Rescue Riders: Secrets of the Songwing (2020),Animation|Children,2020.0,"['Animation', 'Children']",,,,movielens
221452,The Male Gaze: The Heat of the Night (2019),Drama,2019.0,['Drama'],,,,movielens
221454,The Vigil (2020),Horror,2020.0,['Horror'],,,,movielens
221456,Trail of the Panda (2009),Children,2009.0,['Children'],,,,movielens
221458,Fashion's Dirty Secrets (2018),Documentary,2018.0,['Documentary'],,,,movielens
221460,Censor (2019),Action|Drama|Sci-Fi,2019.0,"['Action', 'Drama', 'Sci-Fi']",,,,movielens
221462,Eric Clapton Crossroads Guitar Festival 2013 (2013),(no genres listed),2013.0,[],,,,movielens
221464,CineMagia: The Story of São Paulo's Video Stores (2017),Documentary,2017.0,['Documentary'],,,,movielens
221466,茶叶之旅 (2014),(no genres listed),2014.0,[],,,,movielens
221468,Space Race (2005),Documentary,2005.0,['Documentary'],,,,movielens
221470,Sea of Shadows (2019),Documentary,2019.0,['Documentary'],,,,movielens
221472,The Great Water (2005),Drama,2005.0,['Drama'],,,,movielens
221486,Caught in the Rain (1914),Comedy,1914.0,['Comedy'],,,,movielens
221488,Ammonite (2020),Drama|Romance,2020.0,"['Drama', 'Romance']",,,,movielens
221490,Redemption (2019),Action|Drama,2019.0,"['Action', 'Drama']",,,,movielens
221492,The Doomsday Flight (1966),Thriller,1966.0,['Thriller'],,,,movielens
221496,Blood Vessel (2019),Horror|Sci-Fi,2019.0,"['Horror', 'Sci-Fi']",,,,movielens
221500,Curious George Goes to the Hospital (1982),Animation|Children,1982.0,"['Animation', 'Children']",,,,movielens
221510,The Last Day (2004),Drama,2004.0,['Drama'],,,,movielens
221514,Une Vie à t'attendre (2004),Drama|Romance,2004.0,"['Drama', 'Romance']",,,,movielens
221518,This Is My Body (2001),Drama,2001.0,['Drama'],,,,movielens
221522,Diving (2017),Drama,2017.0,['Drama'],,,,movielens
221524,"Come Rain, Come Shine (2011)",Drama|Romance,2011.0,"['Drama', 'Romance']",,,,movielens
221530,Christmas Twister (2012),Action|Drama|Sci-Fi,2012.0,"['Action', 'Drama', 'Sci-Fi']",,,,movielens
221532,Angrezi Mein Kehte Hain (2018),Drama,2018.0,['Drama'],,,,movielens
221534,Choreography for Copy Machine (Photocopy Cha Cha) (1991),(no genres listed),1991.0,[],,,,movielens
221540,The Black Candle (1991),Drama|Romance,1991.0,"['Drama', 'Romance']",,,,movielens
221542,Confirmation (2020),Drama,2020.0,['Drama'],,,,movielens
221544,7½ Phere (2005),Comedy|Drama,2005.0,"['Comedy', 'Drama']",,,,movielens
221548,On the Rocks,Comedy|Drama,,"['Comedy', 'Drama']",,,,movielens
221550,"Clear Lake, WI (2009)",Horror|Mystery|Thriller,2009.0,"['Horror', 'Mystery', 'Thriller']",,,,movielens
221552,The Price of Air (2000),Action|Crime|Drama,2000.0,"['Action', 'Crime', 'Drama']",,,,movielens
221554,Voodoo Dawn (2000),Thriller,2000.0,['Thriller'],,,,movielens
221556,Hacker (2019),Action|Children,2019.0,"['Action', 'Children']",,,,movielens
221558,The Darkest Universe (2016),Comedy|Drama|Mystery|Romance,2016.0,"['Comedy', 'Drama', 'Mystery', 'Romance']",,,,movielens
221560,In My Blood It Runs (2019),Documentary,2019.0,['Documentary'],,,,movielens
221562,A Prayer for Compassion (2019),(no genres listed),2019.0,[],,,,movielens
221564,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend (2020),Comedy,2020.0,['Comedy'],,,,movielens
221566,The Bride and the Beast (1958),Horror,1958.0,['Horror'],,,,movielens
221568,Anelka: Misunderstood (2020),Documentary,2020.0,['Documentary'],,,,movielens
221570,Gold Fever in Lapland (1999),Adventure|Drama,1999.0,"['Adventure', 'Drama']",,,,movielens
221572,The Street Where We Live (2019),(no genres listed),2019.0,[],,,,movielens
221574,Bloodlands (2017),Drama|Horror|Thriller,2017.0,"['Drama', 'Horror', 'Thriller']",,,,movielens
221576,Enola Holmes,Drama|Mystery,,"['Drama', 'Mystery']",,,,movielens
221578,A Fragile Bond (2019),Drama,2019.0,['Drama'],,,,movielens
221584,Bobby the Hedgehog (2016),Animation|Children,2016.0,"['Animation', 'Children']",,,,movielens
221588,The Go-Go's (2020),Documentary,2020.0,['Documentary'],,,,movielens
221590,Ashes (2012),Drama|Mystery|Thriller,2012.0,"['Drama', 'Mystery', 'Thriller']",,,,movielens
221602,The Barge People (2018),Horror,2018.0,['Horror'],,,,movielens
221608,Fat Fiction (2020),Documentary,2020.0,['Documentary'],,,,movielens
221610,The Swamp (2020),Documentary,2020.0,['Documentary'],,,,movielens
221612,I Stefania (1966),Drama,1966.0,['Drama'],,,,movielens
221614,Laundry Day (2015),Comedy|Crime|Drama,2015.0,"['Comedy', 'Crime', 'Drama']",,,,movielens
221616,Perfect 10 (2020),Drama,2020.0,['Drama'],,,,movielens
221618,The Fight (2020),Documentary,2020.0,['Documentary'],,,,movielens
221620,Lovely Devils (1982),Drama|Fantasy|Horror,1982.0,"['Drama', 'Fantasy', 'Horror']",,,,movielens
221622,The Dead and the Others (2019),Documentary|Drama,2019.0,"['Documentary', 'Drama']",,,,movielens
221624,Slow Ride Home (2020),(no genres listed),2020.0,[],,,,movielens
221626,Omerta (2018),Action|Drama,2018.0,"['Action', 'Drama']",,,,movielens
221628,Uncle Tom (2020),Documentary,2020.0,['Documentary'],,,,movielens
221632,Words on Bathroom Walls (2020),Drama,2020.0,['Drama'],,,,movielens
221636,The Last Eagle Scout (2012),(no genres listed),2012.0,[],,,,movielens
221638,Thirst of Passion (1991),Drama|Horror|Mystery|Thriller,1991.0,"['Drama', 'Horror', 'Mystery', 'Thriller']",,,,movielens
221640,Chennai 600028 (2007),Comedy,2007.0,['Comedy'],,,,movielens
221642,Chennai 600028 II: Second Innings (2016),Comedy|Romance,2016.0,"['Comedy', 'Romance']",,,,movielens
221644,Benjamin Blumchen (2019),Children,2019.0,['Children'],,,,movielens
221650,Return of the Chinese Boxer (1977),Action|Adventure,1977.0,"['Action', 'Adventure']",,,,movielens
221652,Lynn + Lucy (2019),Drama,2019.0,['Drama'],,,,movielens
221656,The Spirit of Notre Dame (1931),Drama,1931.0,['Drama'],,,,movielens
221658,"FOMO: Megosztod, és uralkodsz (2019)",Drama,2019.0,['Drama'],,,,movielens
221660,Work It (2020),Comedy,2020.0,['Comedy'],,,,movielens
221664,Babysplitters (2019),Comedy,2019.0,['Comedy'],,,,movielens
221666,Tiger Milk (2017),Comedy|Drama,2017.0,"['Comedy', 'Drama']",,,,movielens
221670,PS5 - The Future of Gaming (2020),Documentary,2020.0,['Documentary'],,,,movielens
221678,Josh Widdicombe: What Do I Do Now... (2016),Comedy,2016.0,['Comedy'],,,,movielens
221680,Landfall (2017),Thriller,2017.0,['Thriller'],,,,movielens
221690,The Tax Collector (2020),Action|Crime|Drama|Thriller,2020.0,"['Action', 'Crime', 'Drama', 'Thriller']",,,,movielens
221694,The Plumber (1979),Thriller,1979.0,['Thriller'],,,,movielens
221696,Supa Modo (2018),Drama,2018.0,['Drama'],,,,movielens
221698,The Cowboy and the Frenchman (1988),Comedy|Western,1988.0,"['Comedy', 'Western']",,,,movielens
221700,The Quiet One (2019),Documentary,2019.0,['Documentary'],,,,movielens
221702,The Closet (2020),Horror|Thriller,2020.0,"['Horror', 'Thriller']",,,,movielens
221706,Dinner with the Alchemist (2016),Drama|Mystery,2016.0,"['Drama', 'Mystery']",,,,movielens
221710,Mechanics of Love (2017),Romance,2017.0,['Romance'],,,,movielens
221724,Mr Vampire Saga 4 (1988),Action|Comedy|Horror,1988.0,"['Action', 'Comedy', 'Horror']",,,,movielens
