movieId,title,genres,year,genre_list,poster_url,overview,tmdb_release_date,metadata_source,count,mean,weighted_score
268306,Ricky Powell: The Individualist (2020),Documentary,2020.0,['Documentary'],,,,movielens,1.0,3.5,3.5359073215060763
268308,Fascism on a Thread: The Strange Story of Nazisploitation Cinema (2019),Documentary,2019.0,['Documentary'],,,,movielens,2.0,3.0,3.432316589355469
268314,From the Ashes (2017),Documentary,2017.0,['Documentary'],,,,movielens,1.0,3.5,3.5359073215060763
268316,El Hotel (2016),Comedy|Drama,2016.0,"['Comedy', 'Drama']",,,,movielens,1.0,0.5,3.202573988172743
268320,Shipbreakers (2004),Documentary,2004.0,['Documentary'],,,,movielens,1.0,2.5,3.424796210394965
268322,Poupelle of Chimney Town (2020),Adventure|Animation|Drama|Fantasy,2020.0,"['Adventure', 'Animation', 'Drama', 'Fantasy']",,,,movielens,5.0,3.6,3.56332041667058
268324,The Legend of La Llorona (2020),Horror|Thriller,2020.0,"['Horror', 'Thriller']",,,,movielens,14.0,1.5,2.241962086070668
268326,Weed the People (2018),Documentary,2018.0,['Documentary'],,,,movielens,2.0,3.0,3.432316589355469
268328,Along Came Daffy (1947),Animation|Children,1947.0,"['Animation', 'Children']",,,,movielens,5.0,2.8,3.255628127318163
268330,The Boy Who Sees The World Upside Down (2016),(no genres listed),2016.0,[],,,,movielens,1.0,3.0,3.480351765950521
268332,Caregiver (2008),Drama,2008.0,['Drama'],,,,movielens,1.0,3.0,3.480351765950521
268334,A Dream is a Wish Your Heart Makes: The Annette Funicello Story (1995),(no genres listed),1995.0,[],,,,movielens,1.0,2.5,3.424796210394965
268336,Josh Blue: The Disabled List,(no genres listed),,[],,,,movielens,2.0,1.0,3.032316589355469
268338,Wiedersehen mit einem Fremden (2010),Drama,2010.0,['Drama'],,,,movielens,1.0,0.5,3.202573988172743
268340,Beatriz's War (2013),Drama|War,2013.0,"['Drama', 'War']",,,,movielens,1.0,0.5,3.202573988172743
268344,Blood of the Virgins (1967),Horror,1967.0,['Horror'],,,,movielens,3.0,1.1666666,2.893015070395036
268346,Bloody Mallory (2002),Action|Comedy|Fantasy|Horror|Sci-Fi|Thriller,2002.0,"['Action', 'Comedy', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']",,,,movielens,2.0,3.5,3.532316589355469
268352,Sylvia Plath: Inside the Bell Jar (2018),Documentary,2018.0,['Documentary'],,,,movielens,1.0,3.0,3.480351765950521
268354,Seal Team (2021),Animation|Children|Comedy,2021.0,"['Animation', 'Children', 'Comedy']",,,,movielens,6.0,2.8333333,3.2373689583369663
268356,Weapons of Death (1977),Crime,1977.0,['Crime'],,,,movielens,1.0,0.5,3.202573988172743
268358,El club del paro (2021),Comedy,2021.0,['Comedy'],,,,movielens,1.0,0.5,3.202573988172743
268362,A Grocery Clerk's Romance (1912),Comedy,1912.0,['Comedy'],,,,movielens,1.0,2.5,3.424796210394965
268364,The Shift (2021),Drama|Thriller,2021.0,"['Drama', 'Thriller']",,,,movielens,2.0,2.0,3.232316589355469
268366,Fire in Paradise (2019),Documentary,2019.0,['Documentary'],,,,movielens,3.0,2.8333333,3.3475605141032827
268368,The Happiest Guy in the World (2018),(no genres listed),2018.0,[],,,,movielens,2.0,3.0,3.432316589355469
268370,Spiritwalker (2021),Action|Mystery,2021.0,"['Action', 'Mystery']",,,,movielens,11.0,3.4545455,3.4906929668627287
268372,A Leaf of Faith (2018),Documentary,2018.0,['Documentary'],,,,movielens,1.0,2.0,3.36924065483941
268374,Moonlight Shadow (2021),Drama,2021.0,['Drama'],,,,movielens,1.0,1.5,3.313685099283854
268378,The Magic Of Mushrooms (2014),Documentary,2014.0,['Documentary'],,,,movielens,2.0,3.0,3.432316589355469
268382,Partida (2019),Documentary,2019.0,['Documentary'],,,,movielens,2.0,2.0,3.232316589355469
268400,The Firemen of Viggiù (1949),Comedy,1949.0,['Comedy'],,,,movielens,2.0,2.25,3.282316589355469
268402,The Bitch Who Stole Christmas (2021),Comedy,2021.0,['Comedy'],,,,movielens,1.0,2.5,3.424796210394965
268404,Student No. 1 (2001),Action|Drama,2001.0,"['Action', 'Drama']",,,,movielens,4.0,4.125,3.7352638244628906
268408,Wallander 29 - Sveket (2013),Crime|Thriller,2013.0,"['Crime', 'Thriller']",,,,movielens,4.0,3.0,3.3602638244628906
268416,Daphne (2007),Drama|Romance,2007.0,"['Drama', 'Romance']",,,,movielens,1.0,2.5,3.424796210394965
268432,Snow White and the Seven Dwarfs (1984),Fantasy|Romance,1984.0,"['Fantasy', 'Romance']",,,,movielens,1.0,2.0,3.36924065483941
268436,The Ten Commandments (2007),Animation|Children|Drama,2007.0,"['Animation', 'Children', 'Drama']",,,,movielens,1.0,0.5,3.202573988172743
268438,Paul McCartney: Back in the U.S. (2002),Documentary,2002.0,['Documentary'],,,,movielens,2.0,5.0,3.832316589355469
268450,Chinese Doctors (2021),Drama,2021.0,['Drama'],,,,movielens,3.0,2.6666667,3.30210601199757
268456,My One & Only (2019),Romance,2019.0,['Romance'],,,,movielens,3.0,4.6666665,3.847560492428866
268458,Return to Christmas Creek (2018),Children|Romance,2018.0,"['Children', 'Romance']",,,,movielens,1.0,5.0,3.702573988172743
268460,Hometown Holiday (2018),Romance,2018.0,['Romance'],,,,movielens,1.0,5.0,3.702573988172743
268462,Joy For Christmas (2021),Comedy|Romance,2021.0,"['Comedy', 'Romance']",,,,movielens,1.0,5.0,3.702573988172743
268468,Hot Chocolate Holiday (2021),Romance,2021.0,['Romance'],,,,movielens,1.0,5.0,3.702573988172743
268470,"Lights, Camera, Romance (2021)",Comedy|Romance,2021.0,"['Comedy', 'Romance']",,,,movielens,1.0,5.0,3.702573988172743
268472,Meet Me in New York,Children|Comedy|Romance,,"['Children', 'Comedy', 'Romance']",,,,movielens,2.0,0.5,2.932316589355469
268476,Rebuilding a Dream Christmas (2021),Romance,2021.0,['Romance'],,,,movielens,1.0,5.0,3.702573988172743
268480,Angel Falls Christmas (2021),Comedy|Romance,2021.0,"['Comedy', 'Romance']",,,,movielens,3.0,2.0,3.1202878085049717
268482,'Tis the Season to be Merry (2021),Comedy|Romance,2021.0,"['Comedy', 'Romance']",,,,movielens,1.0,5.0,3.702573988172743
268484,Time for You to Come Home for Christmas (2019),Romance,2019.0,['Romance'],,,,movielens,1.0,3.5,3.5359073215060763
268486,The Clue to Love (2021),Children|Comedy|Romance,2021.0,"['Children', 'Comedy', 'Romance']",,,,movielens,2.0,3.0,3.432316589355469
268488,Runaway Christmas Bride (2017),Romance,2017.0,['Romance'],,,,movielens,1.0,5.0,3.702573988172743
268494,Harmony From The Heart (2022),Comedy|Romance,2022.0,"['Comedy', 'Romance']",,,,movielens,2.0,0.5,2.932316589355469
268498,Where Your Heart Belongs (2022),Comedy|Romance,2022.0,"['Comedy', 'Romance']",,,,movielens,1.0,0.5,3.202573988172743
268504,A Vineyard Romance (2021),Children|Comedy|Romance,2021.0,"['Children', 'Comedy', 'Romance']",,,,movielens,1.0,1.0,3.2581295437282987
268506,Fairfield Road (2010),Drama|Romance,2010.0,"['Drama', 'Romance']",,,,movielens,1.0,1.0,3.2581295437282987
268508,The Office Mix-Up (2020),Comedy|Romance,2020.0,"['Comedy', 'Romance']",,,,movielens,1.0,3.0,3.480351765950521
268514,'83 (2021),Drama,2021.0,['Drama'],,,,movielens,13.0,3.6923077,3.634436482474918
268516,Sammohanam (2018),Drama|Romance,2018.0,"['Drama', 'Romance']",,,,movielens,1.0,3.5,3.5359073215060763
268518,Akhanda (2021),Action|Drama,2021.0,"['Action', 'Drama']",,,,movielens,3.0,2.3333333,3.2111968777396465
268520,Ee Nagaraniki Emaindi (2018),Comedy|Drama,2018.0,"['Comedy', 'Drama']",,,,movielens,4.0,4.875,3.9852638244628906
268522,Four to Dinner (2022),Comedy|Romance,2022.0,"['Comedy', 'Romance']",,,,movielens,8.0,2.75,3.145197868347168
268530,More Than Family (2020),Children|Comedy|Drama,2020.0,"['Children', 'Comedy', 'Drama']",,,,movielens,1.0,4.0,3.591462877061632
268534,Hostage (2021),Thriller,2021.0,['Thriller'],,,,movielens,1.0,1.0,3.2581295437282987
268540,Death by Design (2016),(no genres listed),2016.0,[],,,,movielens,1.0,1.5,3.313685099283854
268542,Plastic Man: The Artful Life of Jerry Ross Barrish (2015),Documentary,2015.0,['Documentary'],,,,movielens,1.0,2.0,3.36924065483941
268544,Last Survivors (2022),Sci-Fi|Thriller,2022.0,"['Sci-Fi', 'Thriller']",,,,movielens,13.0,2.7307692,3.039198330470494
268546,Beyond the Myth: A Film About Pit Bulls and Breed Discrimination (2010),(no genres listed),2010.0,[],,,,movielens,1.0,5.0,3.702573988172743
268548,The Girl in the Yellow Jumper (2020),Crime|Thriller,2020.0,"['Crime', 'Thriller']",,,,movielens,3.0,3.0,3.393015081232244
268552,The United States of Insanity (2021),Documentary,2021.0,['Documentary'],,,,movielens,1.0,5.0,3.702573988172743
268556,Time for Them to Come Home for Christmas (2021),Comedy|Romance,2021.0,"['Comedy', 'Romance']",,,,movielens,4.0,4.375,3.8185971577962237
268558,A Royal Queens Christmas (2021),Comedy|Drama|Romance,2021.0,"['Comedy', 'Drama', 'Romance']",,,,movielens,1.0,3.5,3.5359073215060763
268562,Ring of Fire III: Lion Strike (1995),Action,1995.0,['Action'],,,,movielens,1.0,1.0,3.2581295437282987
268566,"The Unauthorized Beverly Hills, 90210 Story (2015)",(no genres listed),2015.0,[],,,,movielens,4.0,1.875,2.9852638244628906
268568,If Someone Had Known (1995),Drama,1995.0,['Drama'],,,,movielens,1.0,5.0,3.702573988172743
268570,Hellegat (1980),Drama,1980.0,['Drama'],,,,movielens,1.0,4.0,3.591462877061632
268572,Three Wishes for Cinderella (2021),Children|Fantasy,2021.0,"['Children', 'Fantasy']",,,,movielens,6.0,2.75,3.2016547066824774
268578,One of My Wives Is Missing (1976),Mystery|Thriller,1976.0,"['Mystery', 'Thriller']",,,,movielens,1.0,2.5,3.424796210394965
268590,A Woman Scorned: The Betty Broderick Story (1992),Thriller,1992.0,['Thriller'],,,,movielens,4.0,3.875,3.651930491129557
268592,Through My Window (2022),Drama|Romance,2022.0,"['Drama', 'Romance']",,,,movielens,25.0,2.68,2.8885808352268105
268606,Hacker: Trust No One (2022),Thriller,2022.0,['Thriller'],,,,movielens,1.0,3.0,3.480351765950521
268614,Local Legends (2013),Comedy,2013.0,['Comedy'],,,,movielens,1.0,3.5,3.5359073215060763
268618,I Was a Simple Man (2021),Drama,2021.0,['Drama'],,,,movielens,1.0,3.0,3.480351765950521
268620,Something Weird (1967),Horror,1967.0,['Horror'],,,,movielens,1.0,1.5,3.313685099283854
268622,Iruvar (1997),Drama,1997.0,['Drama'],,,,movielens,2.0,3.25,3.482316589355469
268628,Nurse on Wheels (1963),Comedy|Romance,1963.0,"['Comedy', 'Romance']",,,,movielens,1.0,5.0,3.702573988172743
268630,Tadap (2021),Action|Romance,2021.0,"['Action', 'Romance']",,,,movielens,1.0,3.5,3.5359073215060763
268632,Larry the Cable Guy: Git-R-Done (2004),Comedy,2004.0,['Comedy'],,,,movielens,3.0,1.8333334,3.0748332738876343
268640,Wolverine: Origin (2013),Animation,2013.0,['Animation'],,,,movielens,1.0,4.0,3.591462877061632
268642,The Batman (2022),Action|Crime|Drama,2022.0,"['Action', 'Crime', 'Drama']",,,,movielens,3340.0,3.6726048,3.6722888875320963
268644,Shatner in Space (2021),Documentary,2021.0,['Documentary'],,,,movielens,1.0,1.0,3.2581295437282987
268646,Barbarians (2021),Thriller,2021.0,['Thriller'],,,,movielens,8.0,2.5625,3.051447868347168
268648,X-Paroni (1964),Comedy,1964.0,['Comedy'],,,,movielens,1.0,1.5,3.313685099283854
268650,A Dream Within a Dream: The Making of 'Picnic at Hanging Rock' (2004),Documentary,2004.0,['Documentary'],,,,movielens,1.0,5.0,3.702573988172743
268656,Coachella: 20 Years in the Desert (2020),Documentary,2020.0,['Documentary'],,,,movielens,1.0,3.5,3.5359073215060763
268660,Dead Cool (2005),Comedy,2005.0,['Comedy'],,,,movielens,1.0,2.0,3.36924065483941
268662,Iowa (2005),Crime|Drama,2005.0,"['Crime', 'Drama']",,,,movielens,1.0,3.0,3.480351765950521
268686,The Wall (1982),Action|Drama|War,1982.0,"['Action', 'Drama', 'War']",,,,movielens,1.0,3.0,3.480351765950521
268700,Wallander 06 - Mastermind (2005),Crime|Thriller,2005.0,"['Crime', 'Thriller']",,,,movielens,5.0,3.7,3.60178201015179
268702,The Guy in the Grave Next Door (2002),Comedy|Drama|Romance,2002.0,"['Comedy', 'Drama', 'Romance']",,,,movielens,3.0,2.8333333,3.3475605141032827
268704,Skuggpojkarna (2001),(no genres listed),2001.0,[],,,,movielens,1.0,3.0,3.480351765950521
268708,Personkrets 3:1 (1998),(no genres listed),1998.0,[],,,,movielens,2.0,2.0,3.232316589355469
268710,Beck 08 - Trails in Darkness (1998),Crime,1998.0,['Crime'],,,,movielens,3.0,3.3333333,3.483924150466919
268712,Beck 07 - The Money Man (1998),Crime|Drama|Mystery|Thriller,1998.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",,,,movielens,3.0,3.5,3.529378717595881
268714,Beck 05 - The Boarding House Pearl (1998),Crime|Drama|Mystery|Thriller,1998.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",,,,movielens,3.0,3.1666667,3.438469648361206
268716,Beck 03 - White Nights (1998),Crime|Drama|Mystery|Thriller,1998.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",,,,movielens,4.0,3.25,3.4435971577962237
268718,Beck 01 - The Decoy Boy (1997),Crime|Drama|Mystery|Thriller,1997.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",,,,movielens,4.0,3.25,3.4435971577962237
268720,Over-Exposed (1956),Drama,1956.0,['Drama'],,,,movielens,2.0,1.25,3.082316589355469
268722,The Valdemar Legacy II: The Forbidden Shadow (2011),Horror|Mystery,2011.0,"['Horror', 'Mystery']",,,,movielens,4.0,2.75,3.276930491129557
268728,Murder on the Campus (1933),Mystery,1933.0,['Mystery'],,,,movielens,1.0,3.0,3.480351765950521
268730,Against the Ice (2022),Adventure|Drama,2022.0,"['Adventure', 'Drama']",,,,movielens,47.0,3.319149,3.3513303583318534
268732,Scream (2022),Horror|Mystery|Thriller,2022.0,"['Horror', 'Mystery', 'Thriller']",,,,movielens,416.0,3.0769231,3.0856678980701377
268740,A Taste of Hunger (2021),Drama|Romance,2021.0,"['Drama', 'Romance']",,,,movielens,5.0,3.2,3.409474317844098
268742,The Last Warrior: A Messenger of Darkness (2021),Adventure|Fantasy,2021.0,"['Adventure', 'Fantasy']",,,,movielens,5.0,3.2,3.409474317844098
268744,Hotel Transylvania: Transformania (2022),Adventure|Animation|Children|Comedy|Fantasy,2022.0,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",,,,movielens,111.0,2.837838,2.885068711112527
268746,Taming the Garden (2022),Documentary,2022.0,['Documentary'],,,,movielens,2.0,3.25,3.482316589355469
268748,The Illustrated Hitchcock (1972),Documentary,1972.0,['Documentary'],,,,movielens,1.0,3.0,3.480351765950521
268758,Other World (2014),Documentary,2014.0,['Documentary'],,,,movielens,1.0,3.0,3.480351765950521
268760,Martyrs of Marriage (2016),(no genres listed),2016.0,[],,,,movielens,1.0,3.0,3.480351765950521
268762,Arctic Void (2022),Sci-Fi|Thriller,2022.0,"['Sci-Fi', 'Thriller']",,,,movielens,22.0,2.590909,2.8441054662068685
268764,Strange Culture (2007),Documentary,2007.0,['Documentary'],,,,movielens,3.0,2.5,3.256651444868608
268766,Manthan (1976),Drama,1976.0,['Drama'],,,,movielens,1.0,3.5,3.5359073215060763
268768,William Hung: Hangin' with Hung (2004),(no genres listed),2004.0,[],,,,movielens,1.0,1.5,3.313685099283854
268770,Pharma Bro (2021),Documentary,2021.0,['Documentary'],,,,movielens,3.0,2.6666667,3.30210601199757
268772,The Woman with No Face (2020),Documentary,2020.0,['Documentary'],,,,movielens,1.0,2.0,3.36924065483941
268774,Of Dolls and Murder (2012),Documentary,2012.0,['Documentary'],,,,movielens,1.0,1.0,3.2581295437282987
268776,Snake Island (2002),Action|Horror|Thriller,2002.0,"['Action', 'Horror', 'Thriller']",,,,movielens,2.0,1.0,3.032316589355469
268798,Damned! (1998),Comedy,1998.0,['Comedy'],,,,movielens,1.0,4.0,3.591462877061632
268800,Aloners (2021),Drama,2021.0,['Drama'],,,,movielens,12.0,3.5416667,3.54115834236145
268802,I Am Mortal (2022),Drama|Fantasy|Sci-Fi,2022.0,"['Drama', 'Fantasy', 'Sci-Fi']",,,,movielens,6.0,1.1666666,2.5230832610811507
268804,Ray Donovan: The Movie (2022),Crime|Drama,2022.0,"['Crime', 'Drama']",,,,movielens,10.0,2.75,3.1012869940863714
268806,The House (2022),Animation|Comedy|Drama,2022.0,"['Animation', 'Comedy', 'Drama']",,,,movielens,150.0,3.2433333,3.258374473716639
268808,A Ballad of Love (1970),Romance,1970.0,['Romance'],,,,movielens,1.0,5.0,3.702573988172743
268818,Born to Suffer (2010),Comedy,2010.0,['Comedy'],,,,movielens,1.0,3.5,3.5359073215060763
268820,High Five (2013),Comedy,2013.0,['Comedy'],,,,movielens,1.0,2.5,3.424796210394965
268822,Local God (2014),Horror,2014.0,['Horror'],,,,movielens,1.0,3.0,3.480351765950521
268824,Act of Violence Upon a Young Journalist (1989),Drama|Thriller,1989.0,"['Drama', 'Thriller']",,,,movielens,1.0,1.5,3.313685099283854
268826,El Cojonudo (2005),Comedy,2005.0,['Comedy'],,,,movielens,1.0,1.5,3.313685099283854
268828,A Forbidden Orange (2021),Documentary,2021.0,['Documentary'],,,,movielens,4.0,2.5,3.1935971577962237
268834,Los Rodríguez y el más allá (2019),Comedy,2019.0,['Comedy'],,,,movielens,1.0,4.0,3.591462877061632
268836,Timur and His Team (1976),Adventure|Children,1976.0,"['Adventure', 'Children']",,,,movielens,1.0,4.0,3.591462877061632
268838,Who's the Boss (2020),Comedy|Romance,2020.0,"['Comedy', 'Romance']",,,,movielens,1.0,2.0,3.36924065483941
268840,Unraveling the Mystery: A Big Bang Farewell (2019),Comedy|Documentary,2019.0,"['Comedy', 'Documentary']",,,,movielens,1.0,3.5,3.5359073215060763
268846,Giving Birth to a Butterfly (2021),Drama,2021.0,['Drama'],,,,movielens,1.0,3.5,3.5359073215060763
268852,Dying to Be You (2020),Thriller,2020.0,['Thriller'],,,,movielens,1.0,2.0,3.36924065483941
268854,Film About a Father Who (2020),Documentary,2020.0,['Documentary'],,,,movielens,2.0,4.0,3.6323165893554688
268856,Mobilize (2015),Documentary,2015.0,['Documentary'],,,,movielens,1.0,4.0,3.591462877061632
268858,Sex Appeal (2022),Comedy|Romance,2022.0,"['Comedy', 'Romance']",,,,movielens,16.0,2.5,2.846798578898112
268860,The Inheritance (2020),Documentary|Drama,2020.0,"['Documentary', 'Drama']",,,,movielens,1.0,3.0,3.480351765950521
268864,Dinner Party (2021),Drama,2021.0,['Drama'],,,,movielens,9.0,1.3888888,2.4013626715716194
268866,Chocolate City: Vegas Strip (2016),Drama,2016.0,['Drama'],,,,movielens,1.0,5.0,3.702573988172743
268870,The Big Bend (2021),Drama,2021.0,['Drama'],,,,movielens,1.0,3.0,3.480351765950521
268872,Garuda Gamana Vrishabha Vahana (2021),Crime|Drama|Thriller,2021.0,"['Crime', 'Drama', 'Thriller']",,,,movielens,3.0,4.5,3.8021059903231533
268874,A Night at the Opera (2020),Documentary,2020.0,['Documentary'],,,,movielens,1.0,2.5,3.424796210394965
268876,The Chef's Wife (2014),Comedy,2014.0,['Comedy'],,,,movielens,2.0,2.0,3.232316589355469
268878,137 Shots (2021),Crime|Documentary,2021.0,"['Crime', 'Documentary']",,,,movielens,1.0,2.5,3.424796210394965
268880,A California Christmas: City Lights (2021),Comedy|Drama|Romance,2021.0,"['Comedy', 'Drama', 'Romance']",,,,movielens,8.0,3.6875,3.613947868347168
268882,Dead Asleep (2021),Documentary,2021.0,['Documentary'],,,,movielens,3.0,3.1666667,3.438469648361206
268888,The Champion of Auschwitz (2021),Drama,2021.0,['Drama'],,,,movielens,3.0,4.0,3.665742353959517
268892,Crayon Shin-chan: Intense Battle! Robo Dad Strikes Back (2014),Animation|Comedy,2014.0,"['Animation', 'Comedy']",,,,movielens,1.0,2.0,3.36924065483941
268894,Keep It Quiet (1999),Drama,1999.0,['Drama'],,,,movielens,1.0,3.5,3.5359073215060763
268896,Rolling Like Thunder (2021),Documentary,2021.0,['Documentary'],,,,movielens,3.0,2.0,3.1202878085049717
268898,Boxing Day (2021),Comedy|Drama|Romance,2021.0,"['Comedy', 'Drama', 'Romance']",,,,movielens,1.0,0.5,3.202573988172743
268908,A Voluntary Year (2019),Drama,2019.0,['Drama'],,,,movielens,1.0,3.0,3.480351765950521
268910,10 Days with Santa Claus (2020),Comedy,2020.0,['Comedy'],,,,movielens,2.0,2.25,3.282316589355469
268912,The Worker's Settlement (1966),Drama,1966.0,['Drama'],,,,movielens,1.0,0.5,3.202573988172743
268914,Blood Surf (2016),Horror,2016.0,['Horror'],,,,movielens,1.0,0.5,3.202573988172743
268916,The Turk Shop (2017),Comedy|Drama,2017.0,"['Comedy', 'Drama']",,,,movielens,2.0,2.25,3.282316589355469
268918,Ghetto Swedish (2015),Drama,2015.0,['Drama'],,,,movielens,2.0,2.0,3.232316589355469
268920,Niaye (1964),Drama,1964.0,['Drama'],,,,movielens,2.0,1.75,3.182316589355469
268922,Art of the Devil 2 (2005),Fantasy|Horror,2005.0,"['Fantasy', 'Horror']",,,,movielens,1.0,1.0,3.2581295437282987
268924,Art of the Devil 3 (2008),Horror|Mystery|Thriller,2008.0,"['Horror', 'Mystery', 'Thriller']",,,,movielens,1.0,1.0,3.2581295437282987
268926,Chow Hound (1951),Animation|Children|Comedy,1951.0,"['Animation', 'Children', 'Comedy']",,,,movielens,4.0,3.125,3.401930491129557
268928,Ratboy (1986),Comedy|Crime|Drama,1986.0,"['Comedy', 'Crime', 'Drama']",,,,movielens,2.0,3.0,3.432316589355469
268930,"Julie Andrews, la mélodie d’une vie (2019)",Documentary,2019.0,['Documentary'],,,,movielens,1.0,4.0,3.591462877061632
268934,Sword of the Empire (1964),Adventure,1964.0,['Adventure'],,,,movielens,1.0,3.5,3.5359073215060763
268938,Flushed (1999),Comedy,1999.0,['Comedy'],,,,movielens,1.0,2.0,3.36924065483941
268940,June in January (2014),Comedy|Drama|Romance,2014.0,"['Comedy', 'Drama', 'Romance']",,,,movielens,3.0,2.6666667,3.30210601199757
268946,The Sacrifice (2020),Action|War,2020.0,"['Action', 'War']",,,,movielens,2.0,2.75,3.3823165893554688
268948,The Cheat (1931),Drama,1931.0,['Drama'],,,,movielens,3.0,3.0,3.393015081232244
268956,Io & Marilyn (2009),Comedy,2009.0,['Comedy'],,,,movielens,1.0,3.0,3.480351765950521
268960,BLACKPINK: The Movie (2021),Documentary,2021.0,['Documentary'],,,,movielens,1.0,5.0,3.702573988172743
268962,Champion of the World (2021),Drama,2021.0,['Drama'],,,,movielens,6.0,2.5,3.0945118495396207
268968,Farah Diba Pahlavi: The Last Princess (2018),(no genres listed),2018.0,[],,,,movielens,1.0,5.0,3.702573988172743
268972,Baby Oopsie (2021),Horror|Thriller,2021.0,"['Horror', 'Thriller']",,,,movielens,2.0,2.5,3.332316589355469
268974,Soldiers. Story from Ferentari (2018),Drama,2018.0,['Drama'],,,,movielens,1.0,3.0,3.480351765950521
268976,A Girl's Tears (1980),Drama,1980.0,['Drama'],,,,movielens,1.0,3.5,3.5359073215060763
268980,Danger on the Air (1938),Crime|Drama|Mystery,1938.0,"['Crime', 'Drama', 'Mystery']",,,,movielens,1.0,3.0,3.480351765950521
268982,Benvenuti in casa Esposito (2021),Comedy,2021.0,['Comedy'],,,,movielens,1.0,4.0,3.591462877061632
268984,Lost Tombs of the Pyramids (2020),Documentary,2020.0,['Documentary'],,,,movielens,1.0,3.0,3.480351765950521
268992,"Next Stop, Christmas (2021)",Drama|Fantasy|Romance,2021.0,"['Drama', 'Fantasy', 'Romance']",,,,movielens,4.0,2.875,3.3185971577962237
268994,Der Wunschzettel (2018),Comedy,2018.0,['Comedy'],,,,movielens,1.0,3.0,3.480351765950521
268996,Lulli (2021),Comedy|Fantasy|Romance,2021.0,"['Comedy', 'Fantasy', 'Romance']",,,,movielens,2.0,2.75,3.3823165893554688
269006,Tiny Tim: King for a Day (2020),Animation|Documentary,2020.0,"['Animation', 'Documentary']",,,,movielens,2.0,3.0,3.432316589355469
269014,Rebel Dykes (2021),Animation|Documentary,2021.0,"['Animation', 'Documentary']",,,,movielens,1.0,4.0,3.591462877061632
269020,RahXephon: Pluralitas Concentio (2003),Animation|Sci-Fi,2003.0,"['Animation', 'Sci-Fi']",,,,movielens,1.0,2.0,3.36924065483941
269022,Tetsujin 28: Morning Moon of Midday (2007),Action|Animation|Sci-Fi,2007.0,"['Action', 'Animation', 'Sci-Fi']",,,,movielens,1.0,3.5,3.5359073215060763
269024,Space Runaway Ideon: Contact (1982),Animation,1982.0,['Animation'],,,,movielens,1.0,2.5,3.424796210394965
269026,Xabungle Graffiti (1983),Animation,1983.0,['Animation'],,,,movielens,1.0,3.0,3.480351765950521
269028,The Amazonian Angel (1992),Documentary,1992.0,['Documentary'],,,,movielens,1.0,4.0,3.591462877061632
269030,Pippi Goes on Board (1969),Children,1969.0,['Children'],,,,movielens,4.0,4.125,3.7352638244628906
269032,The Believer's Heaven (1977),Fantasy,1977.0,['Fantasy'],,,,movielens,1.0,3.5,3.5359073215060763
269034,The Burning Hell (1974),Drama|Horror,1974.0,"['Drama', 'Horror']",,,,movielens,2.0,3.25,3.482316589355469
269036,Run and Gun (2022),Action|Thriller,2022.0,"['Action', 'Thriller']",,,,movielens,3.0,3.0,3.393015081232244
269042,Christmas Takes Flight (2021),Comedy|Romance,2021.0,"['Comedy', 'Romance']",,,,movielens,1.0,5.0,3.702573988172743
269044,Match Made in Mistletoe (2021),Children|Comedy|Romance,2021.0,"['Children', 'Comedy', 'Romance']",,,,movielens,1.0,4.0,3.591462877061632
269058,Spanky: To the Pier and Back (2008),(no genres listed),2008.0,[],,,,movielens,1.0,2.0,3.36924065483941
269060,Four Women (1975),Documentary|Drama,1975.0,"['Documentary', 'Drama']",,,,movielens,1.0,3.0,3.480351765950521
269062,The Source of Snakes (1997),Horror|Mystery|Romance|Thriller,1997.0,"['Horror', 'Mystery', 'Romance', 'Thriller']",,,,movielens,1.0,4.0,3.591462877061632
269064,Bridges-Go-Round (1958),Documentary,1958.0,['Documentary'],,,,movielens,1.0,2.5,3.424796210394965
269066,Walking Down the Place of a Skull (1992),Fantasy|Horror|Mystery|Thriller,1992.0,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",,,,movielens,1.0,3.5,3.5359073215060763
269068,She-Wolf (1983),Horror,1983.0,['Horror'],,,,movielens,2.0,3.75,3.582316589355469
269070,The Exotic Ones (1968),Action|Comedy|Horror,1968.0,"['Action', 'Comedy', 'Horror']",,,,movielens,1.0,4.0,3.591462877061632
269072,Linger on some pale blue dot (2019),(no genres listed),2019.0,[],,,,movielens,1.0,5.0,3.702573988172743
269074,Out of Order (1984),Thriller,1984.0,['Thriller'],,,,movielens,1.0,4.0,3.591462877061632
269076,Alison's Birthday (1981),Horror|Thriller,1981.0,"['Horror', 'Thriller']",,,,movielens,7.0,3.0714285,3.321544377009074
269092,A Christmas Miracle for Daisy (2021),Comedy|Romance,2021.0,"['Comedy', 'Romance']",,,,movielens,4.0,3.0,3.3602638244628906
269094,Ban the Sadist Videos! (2005),Documentary,2005.0,['Documentary'],,,,movielens,1.0,2.5,3.424796210394965
269096,By the Grace of... (2021),Drama,2021.0,['Drama'],,,,movielens,1.0,2.0,3.36924065483941
